Conditioner_Inlet_Temp,Conditioner_Outlet_Temp,Coal_Feeder_Rate,Primary_Air_Flow,Primary_Air_Split,System_Secondary_Air_Flow_Total,Secondary_Air_Flow,Secondary_Air_Split,Tertiary_Air_Split,Total_Comb_Air_Flow,Supp_Fuel_Flow,Main_Flm_Int
0.559982,0.345891,0.88665,0.694192,0.989337,0.251096,0.286982,0.00470341,0.0547113,0.658152,0.00332887,0.777362
0.559236,0.348223,0.869123,0.692739,0.989299,0.250827,0.286788,0.00474159,0.0547412,0.656625,0.00332887,0.780705
0.558124,0.344046,0.887867,0.691369,0.989205,0.251177,0.28704,0.00478295,0.055169,0.655542,0.00332887,0.779899
0.556753,0.342649,0.882651,0.700172,0.989523,0.259468,0.293033,0.00472409,0.0532488,0.664247,0.00332887,0.778468
0.551537,0.339856,0.907346,0.692411,0.987971,0.332971,0.346161,0.0064628,0.0534776,0.664345,0.00332887,0.749814
0.55402,0.343572,0.902454,0.712651,0.98779,0.379779,0.379995,0.00673801,0.0530598,0.690275,0.00332887,0.790161
0.553152,0.346826,0.863583,0.681317,0.988236,0.286854,0.312828,0.00583922,0.0554973,0.649173,0.00332887,0.80906
0.551789,0.350542,0.831642,0.668896,0.98805,0.264732,0.296838,0.00574377,0.0574175,0.635111,0.00332887,0.809164
0.553525,0.351926,0.848996,0.672102,0.98802,0.275481,0.304607,0.00587899,0.0567907,0.639209,0.00332887,0.809164
0.559487,0.351465,0.852828,0.656827,0.985984,0.362297,0.367358,0.00825401,0.0565022,0.632523,0.00332887,0.791384
0.56085,0.351003,0.863259,0.657,0.985438,0.390602,0.387817,0.00882828,0.0568305,0.636041,0.00332887,0.823289
0.560728,0.346826,0.867416,0.665975,0.98489,0.445534,0.427523,0.00963003,0.055746,0.650683,0.00332887,0.806628
0.563454,0.350542,0.809634,0.665882,0.98574,0.388843,0.386546,0.00844968,0.0570394,0.645304,0.00332887,0.809164
0.56755,0.358883,0.783723,0.670628,0.986586,0.347768,0.356857,0.00742204,0.0574075,0.646038,0.00332887,0.838221
0.573367,0.358422,0.787224,0.666765,0.986765,0.332165,0.345579,0.00724069,0.0572583,0.640167,0.00332887,0.852659
0.579426,0.357486,0.801076,0.6679,0.98678,0.331185,0.34487,0.00717229,0.0575866,0.64148,0.00332887,0.838832
0.583134,0.360741,0.803202,0.668343,0.986691,0.336663,0.34883,0.00726933,0.0576065,0.642563,0.00332887,0.838832
0.581162,0.358883,0.82585,0.667766,0.986512,0.348184,0.357158,0.00753817,0.0572085,0.642935,0.00332887,0.822379
0.579548,0.356564,0.824878,0.664284,0.986061,0.36654,0.370425,0.00804403,0.0572782,0.641348,0.00332887,0.852659
0.581033,0.360267,0.83376,0.659031,0.985515,0.385137,0.383867,0.00861671,0.0575965,0.638115,0.00332887,0.836803
0.580043,0.358883,0.843456,0.656775,0.984833,0.418035,0.407646,0.00937869,0.0577358,0.639455,0.00332887,0.820233
0.584245,0.360741,0.862603,0.663658,0.984785,0.443574,0.426106,0.00966662,0.0562534,0.648412,0.00332887,0.808956
0.586962,0.360267,0.842721,0.672004,0.98493,0.463836,0.440751,0.00979865,0.0544029,0.65802,0.00332887,0.809268
0.589802,0.359344,0.86921,0.682149,0.98496,0.480392,0.452718,0.00973025,0.0546019,0.670583,0.00332887,0.721368
0.586719,0.359344,0.865946,0.692321,0.985059,0.505032,0.470528,0.00986706,0.0530498,0.682735,0.00332887,0.77359
0.588934,0.359344,0.880289,0.702568,0.985233,0.523898,0.484164,0.00988137,0.0517167,0.694461,0.00332887,0.786298
0.58955,0.359344,0.870916,0.709682,0.985217,0.546671,0.500625,0.0100786,0.0506024,0.703495,0.00332887,0.736508
0.582517,0.358422,0.883386,0.710737,0.985274,0.5489,0.502236,0.0100945,0.050085,0.704436,0.00332887,0.709076
0.585729,0.357486,0.884445,0.714167,0.985267,0.55513,0.506739,0.0100818,0.0502144,0.70878,0.00332887,0.750737
0.590662,0.360267,0.877523,0.713703,0.985392,0.544549,0.499091,0.00989569,0.050483,0.707358,0.00332887,0.765877
0.585608,0.359806,0.862935,0.713376,0.985344,0.545932,0.500091,0.00993069,0.0506123,0.70727,0.00332887,0.740475
0.587084,0.357486,0.86774,0.710874,0.985373,0.536385,0.49319,0.00983206,0.0510202,0.703943,0.00332887,0.737119
0.594977,0.359344,0.861141,0.706076,0.985349,0.523482,0.483863,0.00974616,0.0517366,0.698089,0.00332887,0.793413
0.564573,0.363983,0.877847,0.699598,0.985294,0.504629,0.470237,0.00958867,0.0531195,0.690336,0.00332887,0.791579
0.578567,0.360741,0.867416,0.69598,0.985172,0.503958,0.469751,0.0097048,0.0532588,0.686593,0.00332887,0.763328
0.591651,0.360741,0.87467,0.691153,0.985066,0.498009,0.465452,0.00975889,0.0536766,0.681225,0.00332887,0.760284
0.592633,0.359344,0.866025,0.690556,0.984974,0.500064,0.466937,0.00981138,0.0540049,0.681072,0.00332887,0.778377
0.595594,0.356103,0.873279,0.692136,0.985038,0.50283,0.468936,0.00981933,0.0534975,0.682642,0.00332887,0.76364
0.586224,0.361202,0.862524,0.691992,0.985044,0.500628,0.467344,0.00977638,0.0537264,0.682424,0.00332887,0.822886
0.591773,0.363521,0.864966,0.689903,0.98518,0.488086,0.45828,0.00961094,0.0537861,0.678916,0.00332887,0.790876
0.594734,0.362586,0.860486,0.685483,0.985063,0.479506,0.452078,0.00958231,0.0548009,0.674118,0.00332887,0.809268
0.59892,0.363521,0.858368,0.679053,0.985015,0.465273,0.44179,0.00952822,0.0554874,0.666343,0.00332887,0.833656
0.594855,0.364905,0.843456,0.667542,0.984488,0.464816,0.44146,0.00992751,0.0567608,0.655181,0.00332887,0.823588
0.603105,0.367224,0.850378,0.662602,0.984055,0.480016,0.452446,0.010427,0.0567409,0.651657,0.00332887,0.837922
0.599163,0.370465,0.863907,0.655266,0.982721,0.546053,0.500178,0.0120607,0.0560843,0.650732,0.00332887,0.837207
0.596453,0.369543,0.875484,0.671639,0.983215,0.558957,0.509505,0.0116567,0.0550595,0.668531,0.00332887,0.799604
0.596827,0.367224,0.849407,0.658963,0.983118,0.519923,0.481291,0.0113401,0.0577358,0.652943,0.00332887,0.823693
0.594977,0.368608,0.820555,0.654156,0.98438,0.437491,0.421709,0.0098766,0.0578552,0.638935,0.00332887,0.81516
0.602116,0.376013,0.751047,0.641391,0.983474,0.453792,0.433492,0.010699,0.0592083,0.628277,0.00332887,0.853361
0.601507,0.381574,0.734745,0.652276,0.983886,0.454679,0.434132,0.0102743,0.0588999,0.639592,0.00332887,0.881313
0.61821,0.395897,0.623915,0.66048,0.985038,0.409589,0.401541,0.00904463,0.0583427,0.642853,0.00332887,0.882223
0.646959,0.460792,0.397859,0.657843,0.984994,0.407803,0.40025,0.00911303,0.0582333,0.639811,0.0358939,0.943602
0.455037,0.467671,0.0373392,0.782027,0.98936,0.438619,0.422524,0.00587899,0.0471899,0.764153,0.00332887,0.867083
0.482902,0.439209,0.000749727,0.189862,0.915675,0.344183,0.354265,0.0604918,0.233306,0.179328,0.0328545,0.809671
0.493237,0.459883,0.000423755,0.074328,0.785376,0.358738,0.364786,0.159747,0.545637,0.06811,0.00332887,0.706839
0.483527,0.469964,0.000423755,0.0698921,0.773931,0.364284,0.368795,0.168911,0.57029,0.0642559,0.00332887,0.663553
0.469371,0.480044,0.000423755,0.0734213,0.78434,0.372206,0.374521,0.16155,0.541786,0.068454,0.00332887,0.634886
0.455297,0.48737,0.000423755,0.0725666,0.784923,0.398511,0.393534,0.162756,0.530066,0.0702555,0.00332887,0.602785
0.440663,0.492865,0.000423755,0.0743624,0.791701,0.41974,0.408878,0.158378,0.508905,0.0744905,0.00332887,0.590792
0.426613,0.496528,0.000423755,0.072412,0.789102,0.440674,0.424009,0.161568,0.507572,0.0747203,0.00332887,0.590792
0.413163,0.497437,0.000505232,0.0687704,0.781194,0.449576,0.430444,0.168179,0.522843,0.0721227,0.00332887,0.576459
0.399795,0.499269,0.000505232,0.0683346,0.782483,0.473249,0.447555,0.168637,0.510755,0.0739817,0.00332887,0.561527
0.387286,0.505211,0.000505232,0.0682481,0.784063,0.489295,0.459153,0.168082,0.502915,0.075682,0.00332887,0.547194
0.376156,0.511141,0.000423755,0.0659167,0.781622,0.519252,0.480806,0.171482,0.499125,0.0765547,0.00332887,0.547194
0.366171,0.512063,0.000505232,0.0663911,0.784581,0.541394,0.49681,0.17065,0.483137,0.0789129,0.00332887,0.547298
0.35642,0.517084,0.000505232,0.0683915,0.791105,0.560944,0.510942,0.165978,0.465646,0.083189,0.00332887,0.547298
0.347813,0.522091,0.000505232,0.0697361,0.795796,0.584403,0.527897,0.163323,0.448673,0.0868399,0.00332887,0.547298
0.340375,0.523461,0.000505232,0.0714293,0.801888,0.622201,0.555218,0.159982,0.42593,0.0923553,0.00332887,0.530532
0.333041,0.526202,0.000505232,0.0703687,0.800608,0.627586,0.55911,0.160752,0.430287,0.0923635,0.00332887,0.530025
0.326097,0.527111,0.000423755,0.0656833,0.791317,0.622429,0.555383,0.16767,0.453548,0.0876894,0.00332887,0.547194
0.319527,0.530761,0.000505232,0.0664923,0.791632,0.608827,0.545552,0.16711,0.454792,0.0868084,0.00332887,0.547298
0.313865,0.529391,0.000505232,0.0657838,0.789431,0.595615,0.536001,0.167786,0.466323,0.0852477,0.00332887,0.531449
0.305493,0.534859,0.000505232,0.0680654,0.796222,0.62396,0.55649,0.163735,0.443032,0.0901762,0.00332887,0.53074
0.300342,0.538509,0.000505232,0.0623756,0.785219,0.634219,0.563905,0.173367,0.461577,0.0854747,0.00332887,0.530129
0.29545,0.539866,0.000505232,0.0667756,0.79578,0.653528,0.577861,0.165566,0.434745,0.0917192,0.00332887,0.529719
0.290685,0.537587,0.000505232,0.465311,0.965671,0.747024,0.645441,0.0271635,0.0837028,0.489047,0.00332887,0.590897
0.246284,0.510232,0.000505232,0.606504,0.975741,0.798358,0.682545,0.0191667,0.0616259,0.631231,0.00332887,0.678081
0.493926,0.525741,0.299496,0.64679,0.977997,0.800117,0.683817,0.0172323,0.0575567,0.670807,0.00332887,0.880298
0.469939,0.409271,0.840358,0.636277,0.978668,0.725889,0.630164,0.0163415,0.0583129,0.652188,0.00332887,0.838325
0.475755,0.400509,0.88322,0.657699,0.98029,0.694683,0.607609,0.0148016,0.056343,0.669768,0.00332887,0.698398
0.478156,0.382035,0.890965,0.659393,0.980235,0.703344,0.613869,0.0148907,0.0561738,0.672367,0.00332887,0.649219
0.477654,0.371849,0.89765,0.663801,0.980219,0.725419,0.629825,0.0151484,0.0546815,0.678276,0.00332887,0.63499
0.463222,0.351465,0.891778,0.676057,0.98041,0.758129,0.653468,0.0152598,0.0526121,0.693077,0.00332887,0.750828
0.44085,0.331963,0.895611,0.683736,0.980547,0.767313,0.660106,0.01508,0.0527514,0.702203,0.00332887,0.771873
0.415662,0.305912,0.891044,0.685697,0.980547,0.772819,0.664085,0.0150959,0.0526618,0.704775,0.00332887,0.716998
0.403323,0.302645,0.889985,0.691909,0.980734,0.78062,0.669724,0.0149862,0.0520052,0.711593,0.00332887,0.714045
0.408596,0.301248,0.895935,0.693547,0.980709,0.791375,0.677498,0.0151277,0.0513088,0.713924,0.00332887,0.742296
0.415021,0.304977,0.900748,0.698861,0.980856,0.795793,0.680692,0.0149814,0.0511595,0.719822,0.00332887,0.751349
0.426418,0.311961,0.917042,0.699828,0.980701,0.809973,0.690941,0.0151946,0.0509506,0.722207,0.00332887,0.775021
0.443908,0.320341,0.925766,0.700759,0.980551,0.82242,0.699938,0.0153711,0.0509108,0.724506,0.00332887,0.759777
0.455354,0.324531,0.929267,0.707508,0.980708,0.835176,0.709158,0.0153314,0.0500253,0.73221,0.00332887,0.759569
0.477524,0.335218,0.932689,0.712144,0.980577,0.863696,0.729772,0.0156575,0.0489309,0.739246,0.00332887,0.769324
0.483965,0.34033,0.931954,0.722269,0.980827,0.876372,0.738934,0.015465,0.0483439,0.75066,0.00332887,0.776439
0.517159,0.347749,0.917698,0.714496,0.980613,0.865012,0.730724,0.0155716,0.0492095,0.742058,0.00332887,0.80642
0.527664,0.348223,0.92014,0.72093,0.980858,0.866583,0.731859,0.0153377,0.048921,0.748679,0.00332887,0.823797
0.543198,0.356564,0.922258,0.711844,0.980758,0.84236,0.71435,0.0152709,0.0500552,0.737528,0.00332887,0.741593
0.551846,0.359806,0.921523,0.710864,0.980688,0.843797,0.715389,0.015333,0.0501646,0.736751,0.00332887,0.751141
0.562959,0.363047,0.921523,0.714423,0.980819,0.850725,0.720397,0.0153314,0.0492394,0.74045,0.00332887,0.758763
0.569157,0.352861,0.927473,0.719192,0.980856,0.863294,0.729481,0.01536,0.0487916,0.746414,0.00332887,0.762313
0.571136,0.359806,0.927473,0.714589,0.98064,0.864113,0.730073,0.0155541,0.0491299,0.741993,0.00332887,0.777453
0.577447,0.371638,0.923972,0.721859,0.980873,0.868074,0.732936,0.0153266,0.0488812,0.749773,0.00332887,0.740878
0.581649,0.366763,0.926738,0.710921,0.980733,0.847234,0.717873,0.0154173,0.0493189,0.736499,0.00332887,0.728079
0.587336,0.363521,0.929512,0.716915,0.980813,0.855586,0.72391,0.0153027,0.0494582,0.743755,0.00332887,0.770443
0.592268,0.364444,0.934071,0.715059,0.980698,0.858889,0.726298,0.0154364,0.0494582,0.742179,0.00332887,0.763328
0.597443,0.375552,0.918022,0.72816,0.981044,0.878346,0.740361,0.0152661,0.0480355,0.756733,0.00332887,0.821351
0.600274,0.370004,0.911092,0.71772,0.980898,0.856446,0.724531,0.0153027,0.0488513,0.744181,0.00332887,0.784373
0.601256,0.37231,0.893406,0.715318,0.980999,0.832491,0.707217,0.014948,0.0503437,0.740297,0.00332887,0.767191
0.577699,0.375552,0.882003,0.690717,0.980752,0.769462,0.661659,0.014808,0.0529901,0.709907,0.00332887,0.782942
0.570025,0.379716,0.885101,0.682063,0.980717,0.741787,0.641656,0.0146473,0.0542437,0.698822,0.00332887,0.745951
0.609124,0.373246,0.890317,0.672095,0.980456,0.726507,0.630611,0.014773,0.0553282,0.687556,0.00332887,0.801438
0.61318,0.375091,0.907994,0.680553,0.980513,0.754517,0.650857,0.0149575,0.0537662,0.698264,0.00332887,0.803974
0.616125,0.371849,0.917042,0.690873,0.980509,0.792289,0.678158,0.0152343,0.0520649,0.711833,0.00332887,0.745951
0.619313,0.370927,0.93163,0.705251,0.98047,0.843099,0.714884,0.0155525,0.0503536,0.730984,0.00332887,0.735389
0.621033,0.370465,0.94711,0.715221,0.980719,0.860984,0.727812,0.0154777,0.0490404,0.742234,0.00332887,0.781628
0.623483,0.370465,0.93856,0.722244,0.980809,0.877795,0.739963,0.015492,0.0483041,0.750758,0.00332887,0.823797
0.624221,0.369543,0.93611,0.726879,0.980845,0.888752,0.747883,0.0154904,0.0480455,0.756547,0.00332887,0.761
0.597321,0.374629,0.926738,0.728965,0.980924,0.888726,0.747864,0.0154061,0.0480156,0.758681,0.00332887,0.755914
0.621649,0.371388,0.922258,0.728425,0.981019,0.881246,0.742458,0.0153059,0.0479659,0.757269,0.00332887,0.784568
0.600153,0.378793,0.913865,0.7153,0.980862,0.848201,0.718572,0.0152439,0.0494781,0.741281,0.00332887,0.75845
0.618331,0.378793,0.900171,0.698939,0.980604,0.808308,0.689737,0.0151771,0.0517465,0.721737,0.00332887,0.759166
0.632909,0.382035,0.905876,0.695672,0.980619,0.795175,0.680245,0.0150689,0.0523136,0.717349,0.00332887,0.736508
0.641345,0.379254,0.911827,0.69551,0.98062,0.798224,0.682448,0.0151452,0.0518261,0.71713,0.00332887,0.78488
0.646472,0.379716,0.913209,0.700144,0.980709,0.80628,0.688272,0.0150991,0.0514779,0.722558,0.00332887,0.745548
0.645855,0.376474,0.919484,0.703588,0.980733,0.813719,0.693648,0.0150832,0.0514082,0.726902,0.00332887,0.692818
0.644517,0.382496,0.905552,0.707139,0.980829,0.820419,0.698491,0.0150689,0.0508113,0.730853,0.00332887,0.756018
0.644395,0.380177,0.918915,0.704759,0.980762,0.81721,0.696172,0.0151055,0.05106,0.728226,0.00332887,0.707646
0.64244,0.380638,0.906611,0.700726,0.980609,0.818271,0.696939,0.0152995,0.0509506,0.724046,0.00332887,0.763432
0.636454,0.37741,0.921199,0.701788,0.980562,0.82195,0.699598,0.0153091,0.0512192,0.725775,0.00332887,0.761702
0.641832,0.380177,0.927797,0.705847,0.980699,0.825441,0.702121,0.0152073,0.050871,0.730098,0.00332887,0.715164
0.641589,0.380638,0.907915,0.709132,0.980679,0.837781,0.711041,0.0152932,0.050483,0.734551,0.00332887,0.748292
0.633525,0.381099,0.915983,0.709349,0.980805,0.834599,0.708741,0.0152502,0.0498462,0.733917,0.00332887,0.759569
0.630337,0.382496,0.921523,0.704593,0.980597,0.828731,0.704499,0.0153155,0.0509307,0.7292,0.00332887,0.7485
0.628991,0.383418,0.912482,0.704707,0.980633,0.825777,0.702364,0.0152566,0.0510501,0.729091,0.00332887,0.750828
0.62912,0.378793,0.924699,0.708113,0.980651,0.835781,0.709595,0.0152948,0.050672,0.733424,0.00332887,0.73894
0.63071,0.382035,0.926738,0.705141,0.980572,0.83625,0.709934,0.0154411,0.0503139,0.730098,0.00332887,0.713954
0.62912,0.379716,0.932689,0.711004,0.980749,0.84193,0.71404,0.0153027,0.0499159,0.736488,0.00332887,0.721576
0.629242,0.385263,0.918425,0.713725,0.980737,0.857493,0.725288,0.0154888,0.0488513,0.740143,0.00332887,0.704706
0.631319,0.384802,0.920954,0.716678,0.98098,0.844589,0.715961,0.0151309,0.0493388,0.742212,0.00332887,0.779586
0.622136,0.390349,0.924296,0.706583,0.980674,0.83527,0.709226,0.0153727,0.0500154,0.731247,0.00332887,0.731227
0.640729,0.392194,0.901396,0.704365,0.980663,0.825549,0.702199,0.0152789,0.0506919,0.728423,0.00332887,0.670654
0.631075,0.388505,0.916718,0.696955,0.980455,0.819224,0.697628,0.0154793,0.0509207,0.720205,0.00332887,0.663344
0.641589,0.387582,0.913699,0.705344,0.980756,0.821185,0.699045,0.0151596,0.0507616,0.729025,0.00332887,0.729393
0.640485,0.391733,0.898954,0.70637,0.980755,0.826717,0.703043,0.0152232,0.0503735,0.730382,0.00332887,0.761104
0.632057,0.385263,0.920875,0.703905,0.98064,0.825978,0.70251,0.0153059,0.050682,0.727985,0.00332887,0.735389
0.630467,0.385724,0.921523,0.710153,0.980763,0.835539,0.70942,0.0152152,0.0503636,0.735274,0.00332887,0.742803
0.631075,0.384341,0.909053,0.709376,0.980538,0.854955,0.723454,0.0156066,0.0495279,0.735897,0.00332887,0.719846
0.628261,0.379254,0.92609,0.726012,0.980899,0.877567,0.739798,0.0153186,0.0487419,0.755004,0.00332887,0.663344
0.63071,0.381574,0.933344,0.721598,0.980681,0.881689,0.742778,0.01557,0.0487419,0.750868,0.00332887,0.712835
0.630954,0.384802,0.942061,0.732172,0.980723,0.909028,0.762538,0.0156018,0.0482345,0.764404,0.00332887,0.680826
0.634499,0.38388,0.929915,0.729193,0.980751,0.89642,0.753425,0.0155032,0.0486524,0.76029,0.00332887,0.721056
0.633395,0.385724,0.926414,0.724216,0.980881,0.871135,0.735149,0.0152709,0.0491697,0.752794,0.00332887,0.671162
0.633274,0.387582,0.931954,0.718726,0.980809,0.861051,0.72786,0.0153218,0.0493587,0.746151,0.00332887,0.668118
0.64012,0.388966,0.918101,0.710355,0.980624,0.840091,0.71271,0.0152614,0.05107,0.736554,0.00332887,0.718519
0.63303,0.388966,0.916718,0.707759,0.980717,0.826918,0.703189,0.0151437,0.0511396,0.732472,0.00332887,0.721576
0.649765,0.394513,0.911503,0.704026,0.980637,0.820903,0.698841,0.0151882,0.051448,0.728172,0.00332887,0.676247
0.659265,0.394039,0.901396,0.702725,0.980681,0.81486,0.694473,0.0151389,0.0514182,0.726136,0.00332887,0.749619
0.656588,0.394039,0.918757,0.697779,0.980502,0.811651,0.692154,0.015282,0.0518162,0.720949,0.00332887,0.698502
0.654024,0.389888,0.922913,0.70646,0.980662,0.83002,0.705431,0.015263,0.0507815,0.73117,0.00332887,0.688955
0.656709,0.387121,0.935375,0.709985,0.980581,0.849168,0.719271,0.0154634,0.0501149,0.736379,0.00332887,0.709883
0.657683,0.388966,0.934403,0.717046,0.980719,0.868651,0.733354,0.0155445,0.0486126,0.744619,0.00332887,0.677977
0.653416,0.391272,0.931954,0.722454,0.980749,0.878897,0.740759,0.0154857,0.0487718,0.75148,0.00332887,0.677769
0.645547,0.382496,0.929915,0.725713,0.980904,0.881045,0.742312,0.0154077,0.0481549,0.754588,0.00332887,0.701142
0.652564,0.388966,0.92364,0.723013,0.980781,0.879984,0.741545,0.0154888,0.048523,0.751973,0.00332887,0.692818
0.652077,0.388505,0.930895,0.72539,0.980766,0.889827,0.748659,0.0155668,0.048135,0.75519,0.00332887,0.692818
0.65013,0.396819,0.921365,0.728598,0.980913,0.88706,0.74666,0.015387,0.0482146,0.758287,0.00332887,0.70775
0.658899,0.388966,0.919081,0.72717,0.98092,0.87981,0.741419,0.0153107,0.0486424,0.756372,0.00332887,0.707854
0.659021,0.386647,0.922913,0.714436,0.980405,0.871592,0.735479,0.0156511,0.0502044,0.743525,0.00332887,0.707347
0.656709,0.388966,0.920551,0.714872,0.980652,0.855331,0.723726,0.0153568,0.0502741,0.742266,0.00332887,0.677977
0.656953,0.391733,0.922178,0.708762,0.980627,0.836586,0.710177,0.0152709,0.0509804,0.734442,0.00332887,0.681333
0.655857,0.385263,0.92707,0.710052,0.980758,0.834317,0.708537,0.015193,0.0505327,0.735175,0.00332887,0.705721
0.656588,0.384802,0.920875,0.706935,0.980456,0.84095,0.713331,0.0154125,0.0513287,0.733293,0.00332887,0.707646
0.657926,0.388966,0.910033,0.713825,0.980795,0.84612,0.717068,0.0152582,0.0498761,0.739848,0.00332887,0.693937
0.659508,0.398203,0.90767,0.705277,0.980435,0.839863,0.712545,0.0154714,0.0511098,0.731268,0.00332887,0.736508
0.661941,0.393578,0.9146,0.713,0.980606,0.853908,0.722697,0.0154109,0.0502641,0.740154,0.00332887,0.71558
0.664862,0.394039,0.939943,0.718761,0.980677,0.86704,0.732189,0.0154077,0.0497766,0.74718,0.00332887,0.755914
0.661576,0.392655,0.947197,0.721998,0.980595,0.890297,0.748999,0.0157036,0.0485131,0.752028,0.00332887,0.736508
0.663645,0.393578,0.938149,0.731797,0.980827,0.907739,0.761607,0.0156257,0.0473291,0.763113,0.00332887,0.750932
0.66474,0.393116,0.937501,0.727902,0.980898,0.888846,0.747951,0.0154554,0.0478962,0.757488,0.00332887,0.720757
0.668139,0.395897,0.925355,0.71856,0.98077,0.86704,0.732189,0.0154459,0.0488712,0.746228,0.00332887,0.716894
0.670816,0.401892,0.918425,0.712859,0.980737,0.845529,0.716641,0.0152789,0.0501547,0.739005,0.00332887,0.707646
0.664497,0.395436,0.934561,0.710913,0.980809,0.838587,0.711623,0.015255,0.0497866,0.73593,0.00332887,0.736508
0.658534,0.393116,0.932285,0.714006,0.980808,0.845368,0.716524,0.0152359,0.0499159,0.73999,0.00332887,0.70775
0.660238,0.395897,0.921854,0.718764,0.980734,0.86704,0.732189,0.0154252,0.0492692,0.746764,0.00332887,0.722174
0.66401,0.394974,0.924296,0.72055,0.980881,0.864475,0.730335,0.0153202,0.0488513,0.748001,0.00332887,0.723098
0.66036,0.395436,0.922913,0.721798,0.980865,0.875513,0.738313,0.0154841,0.0479659,0.749762,0.00332887,0.670563
0.650982,0.394974,0.930895,0.71721,0.98069,0.866852,0.732053,0.0154888,0.0491797,0.745057,0.00332887,0.719638
0.666436,0.39728,0.92364,0.715226,0.980748,0.849504,0.719514,0.0152423,0.0503039,0.742026,0.00332887,0.720548
0.676519,0.398664,0.933013,0.717408,0.980723,0.861374,0.728093,0.0153727,0.0496672,0.745068,0.00332887,0.750932
0.673363,0.395436,0.931219,0.720288,0.980691,0.880736,0.742089,0.0156209,0.0483439,0.749073,0.00332887,0.721576
0.67312,0.395897,0.917366,0.724492,0.980883,0.878695,0.740613,0.0154157,0.0482544,0.753144,0.00332887,0.711717
0.680883,0.398664,0.919405,0.721969,0.980859,0.873056,0.736537,0.0154204,0.0483937,0.750025,0.00332887,0.748292
0.6827,0.394513,0.928777,0.7219,0.980729,0.878856,0.74073,0.0155079,0.0487916,0.750911,0.00332887,0.762222
0.686456,0.398664,0.926003,0.716715,0.980695,0.862877,0.72918,0.0154332,0.049498,0.744367,0.00332887,0.694132
0.686821,0.399586,0.937256,0.715751,0.980633,0.863831,0.729869,0.0154857,0.0496174,0.743569,0.00332887,0.763835
0.685126,0.394974,0.934316,0.723051,0.980933,0.866342,0.731684,0.0152455,0.0489608,0.75089,0.00332887,0.711912
0.684639,0.403737,0.928129,0.715974,0.980558,0.870813,0.734916,0.0155986,0.0494383,0.744411,0.00332887,0.736508
0.68416,0.398203,0.929836,0.724987,0.980918,0.876574,0.73908,0.0153552,0.0483837,0.753538,0.00332887,0.725231
0.687186,0.394039,0.92511,0.71529,0.980527,0.871001,0.735052,0.0156304,0.0494582,0.743744,0.00332887,0.788938
0.687308,0.400047,0.915659,0.721274,0.981025,0.853089,0.722105,0.0150848,0.049309,0.747891,0.00332887,0.737119
0.681613,0.399125,0.930895,0.709907,0.98054,0.85086,0.720494,0.0154904,0.0502442,0.736587,0.00332887,0.721667
0.674702,0.395897,0.923561,0.713491,0.980719,0.851128,0.720688,0.01536,0.0497766,0.739968,0.00332887,0.706228
0.671181,0.399125,0.929512,0.711838,0.980736,0.844414,0.715835,0.0153091,0.0499756,0.737681,0.00332887,0.748604
0.67458,0.399125,0.931954,0.714468,0.980765,0.85141,0.720892,0.0153282,0.0496473,0.740909,0.00332887,0.761299
0.665957,0.39728,0.927718,0.715201,0.980666,0.861159,0.727938,0.0154682,0.0494781,0.742595,0.00332887,0.736716
0.682457,0.400509,0.928374,0.720089,0.980829,0.864905,0.730646,0.0153377,0.0491299,0.747793,0.00332887,0.721771
0.686578,0.401892,0.915335,0.716689,0.980856,0.853572,0.722454,0.0152836,0.0492692,0.743142,0.00332887,0.692818
0.683673,0.40097,0.918022,0.713806,0.980711,0.852565,0.721727,0.0153711,0.0497667,0.740439,0.00332887,0.718923
0.689603,0.403737,0.92014,0.709443,0.980654,0.840064,0.712691,0.0153186,0.0505029,0.735142,0.00332887,0.70775
0.687908,0.401892,0.912071,0.71261,0.980684,0.847624,0.718155,0.0153218,0.0502741,0.739071,0.00332887,0.750126
0.68137,0.396358,0.922178,0.715441,0.980716,0.859588,0.726803,0.0154364,0.0493189,0.74254,0.00332887,0.721264
0.675424,0.396819,0.92112,0.712684,0.980644,0.849691,0.71965,0.0153489,0.0503835,0.739465,0.00332887,0.707542
0.673728,0.396358,0.919405,0.717555,0.980795,0.860044,0.727133,0.0153584,0.0492493,0.744729,0.00332887,0.750828
0.672025,0.395897,0.928042,0.717835,0.980647,0.869913,0.734266,0.0155079,0.0493687,0.746195,0.00332887,0.709584
0.660725,0.400298,0.928777,0.722718,0.98082,0.875929,0.738614,0.0154316,0.0486026,0.751294,0.00332887,0.706735
0.670208,0.401681,0.932285,0.722399,0.980762,0.877299,0.739604,0.0154586,0.0488513,0.751316,0.00332887,0.763744
0.672268,0.399375,0.928698,0.726533,0.980844,0.891075,0.749562,0.0155573,0.0476475,0.756109,0.00332887,0.764551
0.664618,0.394039,0.918346,0.724617,0.980758,0.886456,0.746223,0.015535,0.0484136,0.754249,0.00332887,0.750828
0.607161,0.402604,0.917287,0.724559,0.98079,0.882683,0.743496,0.0154682,0.0485927,0.753932,0.00332887,0.702664
0.624342,0.392655,0.922502,0.720517,0.980758,0.871404,0.735343,0.0154316,0.0490404,0.748876,0.00332887,0.762222
0.630337,0.394039,0.92707,0.721376,0.980755,0.876788,0.739235,0.0155,0.0486424,0.750025,0.00332887,0.750932
